applicant_id,score
"3219","8.17"
"3220","2.72"
"3221","6.44"
"3222","8.86"
"3223","7.23"
"3224","4.4"
"3225","7.02"
"3226","8.27"
"3227","4.83"
"3228","4.81"
"3229","9.85"
"3230","0.77"
"3231","7.65"
"3232","0.82"
"3233","7.79"
"3234","8.2"
"3235","1.24"
"3236","7.29"
"3237","6.52"
"3238","9.92"
"3239","5.35"
"3240","8.26"
"3241","6.47"
"3242","4.23"
"3243","4.71"
"3244","5.32"
"3245","0.4"
"3246","1.9"
"3247","4.39"
"3248","5.57"
"3249","6.77"
"3250","9.55"
"3251","0.68"
"3252","6.04"
"3253","5.11"
"3254","8.42"
"3255","8.45"
"3256","8.72"
"3257","0.34"
"3258","3.2"
"3259","1.02"
"3260","6.67"
"3261","6.89"
"3262","6.29"
"3263","5.5"
"3264","3.83"
"3265","0.72"
"3266","2.56"
"3267","3.28"
"3268","0.43"
"3269","4.66"
"3270","8.94"
"3271","8.3"
"3272","4.57"
"3273","3.38"
"3274","6.27"
"3275","0.21"
"3276","9.39"
"3277","4.98"
"3278","9.35"
"3279","7.89"
"3280","5.13"
"3281","7.63"
"3282","6.28"
"3283","0.94"
"3284","8.75"
"3285","0.05"
"3286","2.17"
"3287","5.56"
"3288","4.93"
"3289","2.16"
"3290","0.83"
"3291","2.94"
"3292","9.86"
"3293","0.34"
"3294","0.52"
"3295","9.59"
"3296","7.81"
"3297","1.99"
"3298","0.22"
"3299","7.68"
"3300","2.2"
"3301","3.17"
"3302","8.03"
"3303","7.17"
"3304","7.74"
"3305","8.07"
"3306","2.12"
"3307","5.31"
"3308","9.71"
"3309","1.65"
"3310","6.42"
"3311","9.13"
"3312","7.37"
"3313","2.32"
"3314","5.38"
"3315","8.76"
"3316","8.39"
"3317","5.83"
"3318","9.54"
"3319","3.3"
"3320","1.98"
"3321","6.9"
"3322","5.51"
"3323","5.91"
"3324","2.83"
"3325","1.73"
"3326","5.87"
"3327","2.94"
"3328","5.06"
"3329","4.04"
"3330","1.26"
"3331","5.44"
"3332","8.7"
"3333","3.99"
"3334","0.8"
"3335","0.22"
"3336","5.85"
"3337","8.56"
"3338","2.66"
"3339","6.14"
"3340","3.73"
"3341","9.33"
"3342","1.23"
"3343","4.04"
"3344","7.44"
"3345","8.57"
"3346","5.63"
"3347","9.47"
"3348","7.18"
"3349","5.07"
"3350","8.8"
"3351","9.64"
"3352","9.64"
"3353","9.65"
"3354","3.58"
"3355","8.53"
"3356","6.99"
"3357","7.46"
"3358","4.01"
"3359","2.72"
"3360","9.2"
"3361","3.36"
"3362","2.24"
"3363","9.9"
"3364","6.32"
"3365","6.03"
"3366","1.56"
"3367","6.06"
"3368","3.87"
"3369","6.82"
"3370","4.73"
"3371","4.6"
"3372","4.13"
"3373","9.91"
"3374","3.12"
"3375","7.57"
"3376","2.7"
"3377","6.68"
"3378","6.71"
"3379","4.96"
"3380","1.92"
"3381","8.38"
"3382","9.4"
"3383","8.8"
"3384","1.82"
"3385","4.59"
"3386","7.53"
"3387","1.48"
"3388","8.52"
"3389","1.45"
"3390","2.81"
"3391","5.05"
"3392","6.09"
"3393","6.2"
"3394","8.89"
"3395","1.56"
"3396","2.52"
"3397","6.09"
"3398","6.22"
"3399","2.03"
"3400","9.65"
"3401","4.77"
"3402","5.44"
"3403","2.71"
"3404","0.58"
"3405","9.59"
"3406","1.31"
"3407","8.84"
"3408","1.54"
"3409","7.41"
"3410","1.43"
"3411","9.26"
"3412","7.99"
"3413","8.86"
"3414","4.14"
"3415","4.12"
"3416","2.71"
"3417","1.02"
"3418","9.09"
"3419","0.18"
"3420","2.73"
"3421","9.41"
"3422","6.62"
"3423","6.85"
"3424","3.99"
"3425","5.85"
"3426","4.86"
"3427","4.83"
"3428","7.37"
"3429","9.26"
"3430","1.38"
"3431","1.87"
"3432","1.13"
"3433","1.93"
"3434","0.53"
"3435","1.5"
"3436","3.19"
"3437","6.52"
"3438","9.35"
"3439","3.36"
"3440","1.83"
"3441","2.56"
"3442","1.06"
"3443","4.24"
"3444","5.67"
"3445","6.2"
"3446","3.43"
"3447","5.8"
"3448","2.79"
"3449","8.5"
"3450","2.98"
"3451","0.52"
"3452","6.25"
"3453","4.58"
"3454","3.09"
"3455","8.8"
"3456","4.49"
"3457","3.46"
"3458","4.97"
"3459","5.1"
"3460","6.44"
"3461","7.71"
"3462","6.35"
"3463","8.23"
"3464","8.31"
"3465","4.87"
"3466","4.18"
"3467","0.85"
"3468","9.55"
"3469","3.43"
"3470","6.14"
"3471","2.44"
"3472","3.59"
"3473","8.12"
"3474","6.44"
"3475","9.39"
"3476","9.02"
"3477","9.79"
"3478","2.69"
"3479","3.31"
"3480","3.0"
"3481","4.59"
"3482","5.02"
"3483","7.26"
"3484","7.41"
"3485","2.36"
"3486","2.91"
"3487","6.33"
"3488","5.25"
"3489","2.13"
"3490","1.42"
"3491","2.29"
"3492","2.13"
"3493","2.94"
"3494","1.03"
"3495","1.21"
"3496","3.42"
"3497","3.94"
"3498","7.11"
"3499","7.38"
"3500","5.21"
"3501","6.58"
"3502","7.85"
"3503","6.27"
"3504","3.91"
"3505","6.26"
"3506","3.55"
"3507","5.63"
"3508","2.72"
"3509","3.28"
"3510","7.72"
"3511","8.9"
"3512","9.68"
"3513","3.82"
"3514","4.58"
"3515","8.9"
"3516","5.43"
"3517","8.33"
"3518","9.99"
"3519","6.26"
"3520","2.03"
"3521","8.58"
"3522","7.9"
"3523","4.0"
"3524","6.21"
"3525","5.96"
"3526","8.14"
"3527","1.25"
"3528","6.76"
"3529","8.08"
"3530","7.28"
"3531","6.8"
"3532","2.16"
"3533","0.33"
"3534","4.09"
"3535","9.38"
"3536","5.71"
"3537","3.52"
"3538","5.05"
"3539","1.14"
"3540","4.95"
"3541","7.1"
"3542","9.73"
"3543","5.33"
"3544","6.85"
"3545","8.47"
"3546","3.99"
"3547","2.9"
"3548","3.88"
"3549","3.55"
"3550","7.6"
"3551","4.82"
"3552","7.56"
"3553","7.13"
"3554","1.02"
"3555","4.47"
"3556","9.17"
"3557","5.36"
"3558","7.51"
"3559","5.5"
"3560","9.54"
"3561","8.39"
"3562","1.15"
"3563","9.4"
"3564","5.73"
"3565","8.48"
"3566","5.18"
"3567","6.75"
"3568","2.92"
"3569","7.53"
"3570","4.33"
"3571","8.7"
"3572","7.37"
"3573","7.5"
"3574","9.66"
"3575","9.77"
"3576","7.78"
"3577","4.81"
"3578","8.97"
"3579","4.37"
"3580","7.13"
"3581","5.77"
"3582","9.66"
"3583","8.13"
"3584","1.26"
"3585","7.07"
"3586","8.07"
"3587","8.98"
"3588","1.9"
"3589","2.75"
"3590","2.33"
"3591","4.03"
"3592","3.07"
"3593","7.04"
"3594","9.48"
"3595","2.23"
"3596","7.52"
"3597","6.92"
"3598","2.03"
"3599","4.82"
"3600","6.7"
"3601","3.67"
"3602","0.81"
"3603","2.65"
"3604","5.89"
"3605","1.33"
"3606","6.95"
"3607","3.81"
"3608","3.07"
"3609","4.68"
"3610","7.44"
"3611","4.39"
"3612","1.84"
"3613","1.93"
"3614","3.73"
"3615","8.09"
"3616","7.91"
"3617","1.01"
"3618","3.24"
"3619","3.96"
"3620","8.93"
"3621","9.78"
"3622","2.36"
"3623","1.65"
"3624","2.06"
"3625","8.06"
"3626","4.03"
"3627","0.74"
"3628","2.18"
"3629","2.87"
"3630","9.05"
"3631","0.65"
"3632","4.33"
"3633","4.25"
"3634","9.3"
"3635","0.5"
"3636","3.49"
"3637","6.82"
"3638","6.31"
"3639","8.39"
"3640","2.06"
"3641","6.47"
"3642","2.75"
"3643","0.32"
"3644","2.72"
"3645","1.09"
"3646","3.32"
"3647","9.07"
"3648","7.24"
"3649","5.22"
"3650","9.86"
"3651","7.1"
"3652","3.32"
"3653","2.01"
"3654","8.92"
"3655","8.87"
"3656","3.69"
"3657","5.83"
"3658","3.54"
"3659","9.14"
"3660","1.71"
"3661","3.66"
"3662","7.62"
"3663","0.49"
"3664","3.79"
"3665","6.08"
"3666","0.81"
"3667","3.82"
"3668","4.14"
"3669","7.89"
"3670","9.45"
"3671","6.48"
"3672","4.76"
"3673","6.64"
"3674","7.12"
"3675","7.44"
"3676","6.88"
"3677","9.1"
"3678","4.31"
"3679","3.85"
"3680","8.16"
"3681","6.93"
"3682","2.68"
"3683","7.78"
"3684","9.13"
"3685","6.83"
"3686","0.67"
"3687","4.54"
"3688","0.58"
"3689","1.25"
"3690","8.29"
"3691","1.47"
"3692","7.53"
"3693","6.71"
"3694","3.95"
"3695","1.61"
"3696","8.93"
"3697","9.82"
"3698","0.83"
"3699","6.03"
"3700","8.09"
"3701","4.98"
"3702","3.72"
"3703","5.31"
"3704","8.46"
"3705","9.25"
"3706","1.57"
"3707","1.16"
"3708","8.81"
"3709","0.02"
"3710","9.02"
"3711","6.23"
"3712","4.43"
"3713","4.45"
"3714","0.94"
"3715","1.16"
"3716","5.26"
"3717","5.41"
"3718","1.27"
"3719","1.11"
"3720","2.74"
"3721","4.7"
"3722","4.31"
"3723","5.95"
"3724","7.83"
"3725","4.6"
"3726","1.38"
"3727","6.5"
"3728","9.39"
"3729","0.6"
"3730","0.03"
"3731","1.06"
"3732","7.01"
"3733","8.35"
"3734","6.26"
"3735","2.55"
"3736","0.35"
"3737","4.95"
"3738","4.21"
"3739","0.6"
"3740","6.83"
"3741","9.97"
"3742","4.02"
"3743","4.18"
"3744","7.14"
"3745","8.33"
"3746","6.82"
"3747","3.36"
"3748","0.37"
"3749","2.6"
"3750","7.59"
"3751","6.28"
"3752","0.89"
"3753","8.82"
"3754","3.07"
"3755","4.21"
"3756","2.89"
"3757","3.19"
"3758","3.69"
"3759","6.16"
"3760","5.5"
"3761","8.19"
"3762","0.2"
"3763","7.09"
"3764","4.84"
"3765","8.44"
"3766","3.3"
"3767","9.02"
"3768","6.49"
"3769","9.53"
"3770","3.85"
"3771","5.19"
"3772","4.22"
"3773","1.39"
"3774","2.46"
"3775","4.49"
"3776","7.23"
"3777","8.65"
"3778","1.26"
"3779","1.71"
"3780","8.51"
"3781","3.33"
"3782","3.49"
"3783","2.74"
"3784","8.36"
"3785","6.33"
"3786","1.54"
"3787","3.16"
"3788","9.45"
"3789","0.09"
"3790","9.95"
"3791","8.33"
"3792","6.85"
"3793","8.11"
"3794","8.76"
"3795","9.89"
"3796","6.22"
"3797","2.97"
"3798","8.43"
"3799","2.05"
"3800","2.76"
"3801","2.86"
"3802","2.79"
"3803","8.94"
"3804","5.02"
"3805","2.85"
"3806","8.97"
"3807","4.79"
"3808","0.92"
"3809","5.19"
"3810","9.2"
"3811","3.17"
"3812","8.45"
"3813","6.87"
"3814","1.49"
"3815","5.77"
"3816","3.44"
"3817","5.01"
"3818","8.15"
"3819","6.38"
"3820","0.84"
"3821","0.32"
"3822","5.38"
"3823","0.69"
"3824","4.46"
"3825","3.47"
"3826","0.0"
"3827","0.86"
"3828","2.67"
"3829","0.18"
"3830","6.16"
"3831","0.05"
"3832","4.58"
"3833","9.07"
"3834","5.15"
"3835","3.26"
"3836","8.56"
"3837","9.28"
"3838","6.61"
"3839","3.5"
"3840","4.97"
"3841","7.32"
"3842","6.38"
"3843","2.26"
"3844","2.53"
"3845","2.87"
"3846","7.07"
"3847","1.85"
"3848","5.67"
"3849","6.16"
"3850","0.3"
"3851","2.65"
"3852","7.06"
"3853","4.63"
"3854","9.32"
"3855","1.96"
"3856","2.79"
"3857","8.67"
"3858","9.27"
"3859","8.26"
"3860","7.41"
"3861","4.69"
"3862","6.7"
"3863","4.34"
"3864","4.1"
"3865","4.29"
"3866","0.19"
"3867","9.84"
"3868","0.64"
"3869","3.49"
"3870","0.32"
"3871","7.25"
"3872","3.39"
"3873","2.77"
"3874","1.64"
"3875","4.06"
"3876","5.47"
"3877","1.24"
"3878","3.05"
"3879","4.77"
"3880","0.28"
"3881","1.25"
"3882","6.37"
"3883","8.38"
"3884","3.68"
"3885","2.76"
"3886","6.67"
"3887","4.54"
"3888","9.83"
"3889","6.55"
"3890","1.71"
"3891","3.66"
"3892","7.87"
"3893","2.83"
"3894","6.39"
"3895","7.9"
"3896","2.29"
"3897","2.69"
"3898","0.67"
"3899","9.34"
"3900","5.48"
"3901","8.25"
"3902","8.95"
"3903","6.98"
"3904","2.66"
"3905","5.95"
"3906","3.94"
"3907","8.47"
"3908","7.43"
"3909","4.66"
"3910","5.54"
"3911","8.79"
"3912","8.14"
"3913","8.34"
"3914","2.52"
"3915","0.32"
"3916","1.34"
"3917","8.0"
"3918","8.82"
"3919","7.34"
"3920","7.61"
"3921","3.63"
"3922","4.13"
"3923","9.84"
"3924","0.72"
"3925","7.43"
"3926","1.02"
"3927","1.94"
"3928","0.35"
"3929","0.49"
"3930","3.75"
"3931","5.84"
"3932","0.86"
"3933","5.14"
"3934","1.95"
"3935","3.13"
"3936","2.26"
"3937","0.71"
"3938","5.55"
"3939","8.43"
"3940","2.07"
"3941","1.7"
"3942","2.83"
"3943","9.09"
"3944","0.09"
"3945","4.38"
"3946","8.78"
"3947","0.75"
"3948","3.99"
"3949","9.08"
"3950","3.77"
"3951","5.64"
"3952","8.25"
"3953","1.44"
"3954","4.58"
"3955","3.59"
"3956","0.7"
"3957","5.72"
"3958","8.31"
"3959","7.7"
"3960","1.68"
"3961","7.45"
"3962","1.85"
"3963","8.43"
"3964","1.79"
"3965","8.59"
"3966","3.89"
"3967","1.88"
"3968","8.57"
"3969","2.27"
"3970","0.24"
"3971","2.71"
"3972","7.12"
"3973","1.51"
"3974","1.71"
"3975","2.82"
"3976","4.36"
"3977","0.38"
"3978","9.05"
"3979","0.55"
"3980","1.47"
"3981","6.57"
"3982","0.68"
"3983","9.03"
"3984","3.9"
"3985","7.71"
"3986","3.01"
"3987","1.18"
"3988","2.85"
"3989","2.99"
"3990","4.15"
"3991","9.74"
"3992","0.29"
"3993","0.02"
"3994","5.58"
"3995","9.31"
"3996","7.56"
"3997","7.8"
"3998","8.03"
"3999","8.65"
"4000","2.71"
"4001","9.67"
"4002","5.21"
"4003","0.65"
"4004","2.19"
"4005","6.69"
"4006","9.67"
"4007","4.38"
"4008","0.68"
"4009","1.35"
"4010","5.56"
"4011","3.03"
"4012","9.61"
"4013","8.97"
"4014","1.59"
"4015","0.1"
"4016","2.47"
"4017","2.96"
"4018","4.17"
"4019","5.6"
"4020","4.42"
"4021","9.44"
"4022","1.89"
"4023","5.71"
"4024","5.68"
"4025","5.64"
"4026","2.46"
"4027","4.71"
"4028","2.12"
"4029","5.8"
"4030","9.0"
"4031","5.76"
"4032","9.59"
"4033","2.91"
"4034","8.23"
"4035","6.59"
"4036","8.42"
"4037","4.03"
"4038","0.14"
"4039","1.56"
"4040","3.35"
"4041","4.99"
"4042","9.89"
"4043","6.27"
"4044","6.68"
"4045","7.68"
"4046","5.87"
"4047","1.34"
"4048","7.95"
"4049","0.15"
"4050","6.62"
"4051","5.52"
"4052","8.75"
"4053","2.64"
"4054","9.41"
"4055","8.49"
"4056","5.95"
"4057","0.55"
"4058","4.17"
"4059","4.64"
"4060","5.95"
"4061","8.27"
"4062","4.16"
"4063","8.11"
"4064","3.7"
"4065","5.45"
"4066","9.55"
"4067","7.42"
"4068","4.13"
"4069","0.9"
"4070","8.52"
"4071","6.87"
"4072","2.78"
"4073","3.22"
"4074","0.36"
"4075","4.27"
"4076","6.98"
"4077","5.08"
"4078","6.2"
"4079","1.56"
"4080","8.29"
"4081","5.48"
"4082","5.64"
"4083","5.5"
"4084","6.57"
"4085","7.68"
"4086","4.67"
"4087","4.98"
"4088","9.58"
"4089","9.83"
"4090","7.04"
"4091","4.0"
"4092","8.54"
"4093","0.99"
"4094","2.67"
"4095","4.16"
"4096","6.25"
"4097","0.73"
"4098","0.27"
"4099","0.03"
"4100","0.04"
"4101","4.87"
"4102","1.52"
"4103","7.64"
"4104","0.95"
"4105","4.89"
"4106","0.81"
"4107","8.68"
"4108","1.61"
"4109","3.92"
"4110","0.48"
"4111","8.4"
"4112","9.04"
"4113","4.46"
"4114","7.22"
"4115","1.14"
"4116","2.86"
"4117","4.31"
"4118","0.82"
"4119","8.71"
"4120","5.15"
"4121","1.49"
"4122","4.95"
"4123","7.91"
"4124","0.1"
"4125","3.42"
"4126","3.48"
"4127","9.84"
"4128","1.47"
"4129","0.55"
"4130","4.98"
"4131","4.73"
"4132","3.02"
"4133","0.9"
"4134","9.61"
"4135","3.01"
"4136","7.84"
"4137","4.3"
"4138","7.75"
"4139","0.28"
"4140","4.94"
"4141","9.66"
"4142","3.33"
"4143","5.9"
"4144","4.74"
"4145","3.2"
"4146","6.43"
"4147","6.8"
"4148","6.21"
"4149","9.54"
"4150","5.91"
"4151","3.59"
"4152","4.3"
"4153","8.37"
"4154","0.33"
"4155","6.14"
"4156","4.94"
"4157","1.7"
"4158","6.53"
"4159","4.46"
"4160","8.24"
"4161","3.11"
"4162","2.32"
"4163","8.71"
"4164","7.26"
"4165","6.55"
"4166","1.92"
"4167","1.76"
"4168","8.69"
"4169","2.66"
"4170","6.53"
"4171","7.89"
"4172","2.23"
"4173","9.71"
"4174","4.25"
"4175","2.24"
"4176","5.95"
"4177","6.3"
"4178","6.26"
"4179","8.86"
"4180","4.6"
"4181","3.08"
"4182","7.8"
"4183","6.11"
"4184","0.54"
"4185","2.85"
"4186","5.3"
"4187","1.21"
"4188","7.27"
"4189","2.16"
"4190","3.28"
"4191","2.98"
"4192","8.28"
"4193","7.15"
"4194","2.67"
"4195","0.07"
"4196","4.78"
"4197","4.17"
"4198","2.33"
"4199","3.55"
"4200","1.72"
"4201","5.2"
"4202","6.98"
"4203","8.41"
"4204","4.7"
"4205","6.37"
"4206","9.56"
"4207","9.76"
"4208","4.37"
"4209","2.63"
"4210","3.46"
"4211","2.08"
"4212","4.86"
"4213","8.5"
"4214","1.76"
"4215","0.35"
"4216","4.86"
"4217","3.37"
"4218","8.29"
"4219","8.84"
"4220","7.8"
"4221","9.32"
"4222","2.72"
"4223","3.58"
"4224","4.02"
